LoadTime,IterationTime
233.0282857142857,1473.5338571428572
2.1909,1268.19255
2.2364,1233.3088
84.80529999999999,1297.31615
2.30675,1234.7962499999999
2.0787500000000003,1235.9470999999999
68.60709999999999,1300.1288
2.2115,1235.11205
2.1467,1234.1155999999999
123.13924999999999,1355.83635
2.12165,1234.3611000000003
2.2077,1234.3027499999996
70.46010000000001,1302.3908500000002
2.15655,1234.03885
2.2488499999999996,1234.6012500000002
